,age,gender,category,amount,fraud
300062,5,F,es_transportation,16.61,0
12661,5,M,es_transportation,64.78,0
36012,2,M,es_transportation,25.7,0
347800,3,M,es_transportation,11.5,0
591657,3,F,es_transportation,31.51,0
422468,5,F,es_transportation,27.51,0
460096,4,M,es_transportation,18.42,0
504829,1,M,es_transportation,65.81,0
287637,4,F,es_transportation,35.73,0
497633,5,F,es_transportation,29.21,0
463315,3,F,es_transportation,20.76,0
204192,1,M,es_transportation,16.12,0
561862,3,M,es_transportation,41.04,0
509562,2,M,es_transportation,50.85,0
578237,0,M,es_transportation,45.14,0
220241,2,M,es_transportation,6.63,0
415736,2,M,es_transportation,3.47,0
227022,5,M,es_transportation,64.62,0
206818,3,M,es_transportation,1.0997999999999999,0
432038,4,M,es_transportation,13.35,0
109806,5,F,es_transportation,15.07,0
206504,4,F,es_transportation,16.96,0
294159,2,F,es_transportation,16.5,0
175983,1,F,es_transportation,22.37,0
144745,6,F,es_transportation,58.92,0
346261,3,M,es_food,41.02,0
211002,3,F,es_transportation,19.87,0
433412,3,F,es_transportation,23.22,0
252695,3,F,es_transportation,53.86,0
529343,5,F,es_transportation,21.03,0
229182,0,F,es_transportation,10.39,0
148813,3,F,es_transportation,39.99,0
457694,4,F,es_transportation,25.42,0
351064,6,M,es_transportation,35.3,0
270187,3,M,es_transportation,28.38,0
426692,3,F,es_transportation,49.36,0
232691,3,F,es_transportation,11.85,0
271657,2,F,es_health,190.36,0
242251,4,M,es_transportation,1.0997999999999999,0
313551,3,F,es_transportation,46.79,0
563185,2,M,es_transportation,36.0,0
135237,2,F,es_transportation,18.33,0
290402,2,M,es_transportation,32.62,0
494016,4,M,es_transportation,46.09,0
403980,2,M,es_transportation,8.77,0
166752,4,F,es_hyper,31.51,0
509088,4,M,es_transportation,37.11,0
264007,2,M,es_transportation,72.02,0
176011,4,M,es_tech,1.0997999999999999,0
446592,2,M,es_fashion,7.58,0
355044,1,M,es_transportation,12.65,0
514037,2,F,es_transportation,22.74,0
475730,2,M,es_health,67.2,0
330427,2,F,es_transportation,28.9,0
159606,2,F,es_transportation,19.42,0
260246,2,M,es_food,49.75,0
41692,5,M,es_transportation,5.99,0
291686,5,F,es_transportation,8.03,0
286214,3,F,es_transportation,57.9,0
98409,5,F,es_transportation,15.67,0
163205,2,M,es_transportation,31.85,0
76552,3,M,es_transportation,30.27,0
52836,4,F,es_transportation,18.24,0
422731,2,M,es_food,1.8,0
1539,2,M,es_transportation,34.12,0
465068,6,F,es_transportation,25.38,0
185037,4,F,es_transportation,10.28,0
289149,3,M,es_transportation,9.02,0
325157,1,F,es_food,18.82,0
295136,4,M,es_transportation,42.78,0
299623,2,F,es_transportation,22.11,0
322825,4,F,es_transportation,10.13,0
60800,4,M,es_food,24.64,0
578091,4,F,es_transportation,28.05,0
571931,2,F,es_transportation,21.94,0
399407,4,F,es_transportation,63.5,0
125216,3,M,es_transportation,43.65,0
464674,3,M,es_food,26.45,0
141849,6,M,es_transportation,48.98,0
327683,2,F,es_transportation,26.84,0
305546,2,M,es_transportation,59.19,0
548987,3,F,es_transportation,44.0,0
5208,6,F,es_health,29.91,0
151961,3,F,es_transportation,45.23,0
220703,4,F,es_transportation,62.77,0
94031,2,F,es_wellnessandbeauty,91.0,0
65500,3,F,es_transportation,22.57,0
54797,2,M,es_transportation,3.49,0
431013,3,F,es_transportation,28.85,0
171048,2,M,es_transportation,19.45,0
460221,3,M,es_transportation,36.45,0
24475,2,M,es_barsandrestaurants,78.05,0
125361,3,M,es_transportation,33.09,0
507982,4,M,es_transportation,6.47,0
79514,1,M,es_transportation,27.07,0
1886,3,F,es_transportation,39.83,0
126068,3,M,es_transportation,38.43,0
456156,4,F,es_health,160.33,0
328121,6,F,es_transportation,16.1,0
484662,2,M,es_transportation,33.5,0
65580,1,M,es_transportation,67.01,0
536856,3,F,es_transportation,70.34,0
447990,2,F,es_transportation,44.08,0
527579,1,M,es_transportation,21.19,0
391404,1,F,es_transportation,36.33,0
305137,4,M,es_transportation,2.09,0
212747,1,F,es_transportation,9.3,0
49237,2,F,es_home,130.91,0
580040,2,M,es_transportation,48.86,0
228268,1,M,es_health,236.13,0
42969,4,M,es_transportation,13.33,0
226867,1,M,es_transportation,27.66,0
498303,3,M,es_transportation,13.23,0
80231,4,F,es_transportation,42.68,0
491655,5,F,es_transportation,18.99,0
510880,1,F,es_transportation,7.28,0
281557,5,F,es_transportation,51.78,0
91733,2,F,es_transportation,5.14,0
237954,1,M,es_transportation,26.12,0
454736,4,M,es_transportation,1.66,0
256270,4,F,es_sportsandtoys,123.51,0
476977,2,F,es_transportation,18.57,0
587736,4,M,es_transportation,57.45,0
389986,1,M,es_transportation,46.1,0
565276,1,F,es_transportation,28.53,0
405454,2,F,es_transportation,23.77,0
576723,2,F,es_transportation,52.96,0
548564,3,F,es_transportation,53.13,0
399498,2,F,es_transportation,1.84,0
175871,2,M,es_transportation,13.52,0
474517,2,F,es_transportation,24.65,0
24972,5,M,es_transportation,10.44,0
162918,6,M,es_transportation,56.8,0
420050,2,M,es_transportation,21.21,0
209114,4,F,es_transportation,13.93,0
52356,4,F,es_transportation,46.8,0
488962,2,M,es_transportation,6.36,0
516655,3,F,es_transportation,46.49,0
129728,5,M,es_transportation,48.62,0
103851,2,F,es_transportation,39.48,0
187078,3,M,es_transportation,25.56,0
401251,5,M,es_transportation,35.17,0
306551,3,F,es_transportation,11.76,0
95843,5,F,es_transportation,17.82,0
148336,4,M,es_transportation,3.03,0
362734,1,F,es_transportation,21.88,0
514244,3,F,es_transportation,26.46,0
565306,5,F,es_transportation,62.7,0
214945,2,F,es_transportation,48.87,0
378623,2,M,es_transportation,29.77,0
21604,4,F,es_transportation,10.68,0
404380,2,M,es_transportation,6.14,0
261442,4,F,es_food,1.0997999999999999,0
377181,5,M,es_transportation,65.14,0
179022,4,F,es_transportation,17.87,0
189469,3,F,es_transportation,39.47,0
268204,2,M,es_transportation,7.41,0
314983,6,M,es_transportation,47.25,0
294683,2,F,es_transportation,52.6,0
549105,1,F,es_transportation,20.2,0
89463,5,F,es_transportation,60.01,0
93148,2,M,es_transportation,4.44,0
98882,2,F,es_transportation,11.69,0
24847,3,F,es_transportation,21.65,0
361615,2,F,es_transportation,12.12,0
303757,4,F,es_transportation,26.61,0
370812,3,M,es_transportation,27.77,0
534137,3,M,es_transportation,1.25,0
572157,3,M,es_transportation,5.77,0
544569,2,M,es_transportation,18.08,0
477214,2,M,es_transportation,22.87,0
453451,4,F,es_transportation,16.81,0
507511,1,M,es_transportation,34.93,0
89427,5,M,es_transportation,48.09,0
158361,4,M,es_transportation,1.0997999999999999,0
388063,3,F,es_transportation,41.03,0
275493,4,F,es_transportation,57.48,0
544988,2,F,es_transportation,30.77,0
225122,2,F,es_transportation,49.62,0
449233,5,M,es_transportation,30.35,0
504955,3,M,es_transportation,29.04,0
433378,3,M,es_transportation,47.52,0
332639,2,M,es_transportation,9.53,0
201677,4,F,es_transportation,23.26,0
179494,3,M,es_transportation,4.84,0
130504,2,F,es_transportation,28.05,0
93033,5,F,es_transportation,24.41,0
242115,4,M,es_transportation,5.65,0
487419,5,M,es_transportation,30.55,0
31710,2,F,es_transportation,72.55,0
428760,2,F,es_transportation,18.32,0
77147,2,M,es_barsandrestaurants,37.63,0
472308,3,M,es_transportation,3.4,0
102454,3,F,es_transportation,27.79,0
488975,2,M,es_fashion,107.54,0
351990,4,F,es_transportation,18.52,0
541622,2,M,es_transportation,35.33,0
523548,6,F,es_transportation,39.78,0
279092,5,M,es_transportation,49.02,0
85938,2,M,es_transportation,11.7,0
3461,5,F,es_transportation,43.76,0
463932,3,M,es_transportation,33.81,0
262092,4,M,es_tech,56.93,0
218902,1,F,es_fashion,33.01,0
62046,1,M,es_transportation,53.79,0
271749,2,F,es_transportation,41.01,0
186001,4,F,es_transportation,37.2,0
391471,3,F,es_transportation,39.03,0
330318,3,F,es_transportation,60.38,0
466364,1,M,es_transportation,7.46,0
265020,3,M,es_transportation,9.08,0
14183,3,M,es_transportation,7.53,0
168074,3,M,es_transportation,43.14,0
462191,5,M,es_transportation,26.49,0
124086,2,F,es_transportation,35.88,0
566179,2,M,es_transportation,28.87,0
228562,5,F,es_transportation,35.56,0
363828,2,F,es_transportation,7.89,0
455537,4,M,es_transportation,22.87,0
178891,2,F,es_transportation,21.54,0
382353,3,F,es_transportation,59.7,0
580599,4,M,es_transportation,47.01,0
94622,5,M,es_transportation,45.86,0
172765,2,M,es_transportation,51.11,0
254732,5,M,es_health,123.44,0
488731,2,M,es_transportation,14.67,0
233032,3,F,es_barsandrestaurants,38.45,0
975,1,F,es_transportation,14.34,0
517400,4,F,es_transportation,2.63,0
4296,2,M,es_transportation,13.3,0
31808,5,F,es_transportation,7.36,0
154017,6,M,es_transportation,57.0,0
436984,U,E,es_hotelservices,236.14739999999958,0
209079,2,M,es_transportation,5.36,0
163301,2,F,es_transportation,1.74,0
196618,3,M,es_transportation,5.65,0
325586,2,F,es_transportation,3.31,0
82208,2,M,es_transportation,8.89,0
201792,2,F,es_wellnessandbeauty,62.12,0
322901,2,M,es_transportation,52.33,0
228371,4,F,es_transportation,51.66,0
100969,5,F,es_transportation,50.78,0
430694,4,M,es_transportation,64.95,0
214152,1,F,es_transportation,8.14,0
288997,5,M,es_transportation,11.45,0
451871,6,F,es_transportation,27.86,0
303986,3,F,es_transportation,20.45,0
86447,3,M,es_transportation,26.29,0
543288,2,F,es_transportation,35.06,0
120890,2,F,es_transportation,40.82,0
171598,2,F,es_transportation,66.27,0
409730,2,F,es_transportation,29.01,0
374229,2,F,es_contents,82.32,0
522792,4,F,es_transportation,18.71,0
482272,0,M,es_transportation,33.23,0
76512,2,F,es_transportation,15.81,0
245256,6,M,es_transportation,80.42,0
120317,2,F,es_transportation,9.87,0
885,2,F,es_transportation,9.73,0
72592,1,F,es_transportation,33.38,0
97842,2,F,es_transportation,32.41,0
476183,1,F,es_transportation,35.21,0
511080,4,F,es_transportation,17.04,0
340059,3,M,es_transportation,44.96,0
293791,3,M,es_transportation,1.0997999999999999,0
378778,4,F,es_transportation,5.61,0
378368,1,F,es_transportation,11.59,0
280219,2,M,es_transportation,66.53,0
273922,3,F,es_transportation,14.23,0
435476,3,F,es_transportation,44.92,0
568828,2,F,es_transportation,19.71,0
463085,3,M,es_transportation,11.15,0
578721,3,F,es_contents,50.57,0
13767,2,F,es_transportation,16.87,0
583238,2,F,es_transportation,50.26,0
258875,4,F,es_transportation,27.44,0
316040,5,F,es_transportation,1.0997999999999999,0
503884,3,F,es_health,130.07,0
503876,2,M,es_transportation,74.43,0
376739,2,F,es_transportation,24.77,0
576302,3,M,es_transportation,70.13,0
26452,2,F,es_hyper,11.13,0
592506,5,F,es_transportation,9.52,0
90280,2,F,es_hyper,36.05,0
203977,3,F,es_transportation,9.58,0
214376,4,F,es_transportation,49.31,0
575060,2,F,es_transportation,54.18,0
299612,4,F,es_transportation,55.3,0
489559,2,F,es_transportation,21.4,0
63238,2,F,es_transportation,22.31,0
561564,3,M,es_transportation,16.95,0
586832,3,M,es_transportation,17.97,0
21244,4,M,es_transportation,1.82,0
332972,4,M,es_transportation,70.32,0
325092,2,M,es_transportation,36.69,0
224429,3,M,es_transportation,13.1,0
387006,3,M,es_transportation,18.79,0
135413,1,F,es_transportation,23.52,0
560018,2,M,es_transportation,36.53,0
119848,4,M,es_transportation,35.6,0
198447,4,M,es_transportation,23.36,0
449659,3,M,es_transportation,65.32,0
438167,3,M,es_transportation,44.24,0
497883,2,M,es_transportation,22.7,0
307499,3,M,es_transportation,36.52,0
327977,2,M,es_transportation,43.16,0
277339,2,M,es_transportation,4.09,0
537868,3,F,es_transportation,41.96,0
456683,3,M,es_transportation,10.27,0
347718,2,M,es_transportation,43.06,0
556031,3,F,es_transportation,17.8,0
516734,3,M,es_food,35.77,0
272527,2,M,es_transportation,47.23,0
311321,3,M,es_transportation,44.71,0
240544,4,M,es_transportation,16.17,0
187454,1,M,es_home,208.86,0
349121,4,F,es_transportation,33.53,0
261429,2,M,es_transportation,41.97,0
14727,3,M,es_wellnessandbeauty,43.4,0
87995,4,M,es_food,48.77,0
416698,1,F,es_transportation,11.3,0
580678,2,F,es_transportation,10.57,0
21050,4,M,es_transportation,21.4,0
258403,5,M,es_transportation,49.96,0
195741,3,M,es_transportation,48.2,0
119746,3,M,es_transportation,47.28,0
578942,4,M,es_transportation,1.42,0
352545,2,M,es_transportation,40.55,0
399211,3,M,es_fashion,34.0,0
593697,5,F,es_transportation,33.36,0
477259,5,F,es_transportation,41.75,0
349220,5,M,es_transportation,28.41,0
578198,5,F,es_health,180.07,0
165195,2,M,es_wellnessandbeauty,2.46,0
163602,1,F,es_wellnessandbeauty,111.24,0
94509,3,M,es_transportation,73.25,0
66182,2,M,es_transportation,15.23,0
296151,3,F,es_transportation,19.99,0
434217,6,F,es_transportation,24.5,0
258972,3,M,es_wellnessandbeauty,28.15,0
150603,4,F,es_transportation,18.17,0
226185,2,F,es_transportation,10.79,0
178347,4,F,es_transportation,15.94,0
395061,4,M,es_transportation,29.09,0
27985,3,M,es_transportation,16.64,0
463910,2,M,es_transportation,12.17,0
368829,4,F,es_food,5.29,0
269548,1,M,es_transportation,14.03,0
515354,5,F,es_transportation,17.3,0
365245,2,F,es_transportation,23.3,0
259143,3,M,es_transportation,31.99,0
349279,4,F,es_transportation,48.52,0
163234,3,M,es_transportation,14.31,0
355640,3,F,es_transportation,7.99,0
311080,2,F,es_hyper,9.53,0
158604,4,M,es_transportation,36.12,0
406007,2,M,es_transportation,7.54,0
241433,3,F,es_transportation,13.66,0
252401,2,F,es_transportation,61.28,0
315206,5,F,es_transportation,42.26,0
101725,6,M,es_transportation,16.32,0
86412,2,F,es_transportation,15.79,0
3422,2,F,es_transportation,12.27,0
529110,6,M,es_transportation,22.03,0
281325,5,F,es_transportation,3.36,0
550627,2,M,es_transportation,41.79,0
473162,4,M,es_transportation,71.26,0
375696,3,M,es_transportation,22.21,0
189831,4,F,es_food,29.59,0
426922,3,F,es_transportation,29.12,0
298580,2,F,es_transportation,34.83,0
521949,5,F,es_transportation,21.12,0
449322,2,F,es_wellnessandbeauty,32.17,0
124672,2,M,es_transportation,24.89,0
459894,2,F,es_transportation,51.07,0
41045,3,F,es_transportation,27.82,0
124266,4,F,es_transportation,38.72,0
340359,2,F,es_transportation,4.09,0
221929,2,F,es_transportation,19.19,0
47671,2,M,es_food,13.01,0
310424,3,M,es_transportation,24.92,0
489399,1,M,es_transportation,41.42,0
591371,1,F,es_transportation,36.14,0
503390,2,F,es_transportation,3.09,0
37170,3,M,es_transportation,24.95,0
195956,5,M,es_transportation,21.37,0
133463,3,F,es_fashion,62.95,0
550988,2,M,es_transportation,51.09,0
388189,3,M,es_transportation,29.0,0
77033,2,F,es_transportation,20.08,0
545789,3,M,es_transportation,3.94,0
167213,4,M,es_transportation,42.45,0
144243,6,M,es_transportation,35.42,0
448092,2,M,es_transportation,11.91,0
588642,2,F,es_transportation,54.15,0
536666,5,M,es_transportation,3.46,0
167959,3,M,es_transportation,50.82,0
325952,5,F,es_transportation,24.19,0
21662,3,F,es_transportation,26.15,0
20670,2,F,es_wellnessandbeauty,63.62,0
515162,3,F,es_wellnessandbeauty,142.84,0
67803,5,F,es_transportation,5.58,0
433011,5,F,es_transportation,18.02,0
79879,4,F,es_transportation,1.0997999999999999,0
421272,4,F,es_transportation,30.1,0
563903,2,F,es_transportation,9.82,0
528877,3,M,es_transportation,4.48,0
59988,4,M,es_transportation,46.62,0
315016,2,F,es_transportation,49.44,0
584244,4,M,es_transportation,8.04,0
528434,4,M,es_wellnessandbeauty,88.79,0
171547,2,M,es_transportation,31.65,0
436817,5,M,es_transportation,34.44,0
112683,2,F,es_transportation,9.84,0
121873,3,F,es_health,164.68,0
263551,2,M,es_transportation,30.5,0
348463,2,M,es_transportation,13.45,0
161250,2,F,es_transportation,6.92,0
462081,3,F,es_transportation,42.4,0
170566,3,F,es_transportation,1.0997999999999999,0
457994,2,F,es_transportation,28.27,0
247885,2,M,es_sportsandtoys,188.64,0
65054,4,M,es_transportation,42.16,0
472882,3,F,es_transportation,25.0,0
504265,3,M,es_transportation,32.84,0
101324,4,F,es_transportation,39.44,0
72749,1,F,es_transportation,20.9,0
424644,1,F,es_transportation,1.0997999999999999,0
393838,5,F,es_transportation,45.58,0
6117,2,F,es_transportation,55.1,0
319897,1,M,es_transportation,40.79,0
531609,2,F,es_transportation,12.73,0
104399,6,F,es_transportation,5.82,0
256624,1,F,es_transportation,15.51,0
77030,2,F,es_transportation,25.24,0
571191,3,F,es_transportation,50.23,0
138236,4,F,es_transportation,37.83,0
256289,3,F,es_transportation,38.84,0
476293,3,M,es_health,15.94,0
542320,3,F,es_transportation,7.67,0
564400,3,M,es_transportation,18.65,0
541608,1,M,es_transportation,34.99,0
79870,4,F,es_transportation,53.93,0
261015,4,F,es_transportation,53.68,0
375607,4,F,es_transportation,13.36,0
3097,3,F,es_transportation,4.28,0
90595,6,F,es_transportation,9.33,0
584715,2,F,es_transportation,27.14,0
14681,5,M,es_transportation,19.01,0
391224,2,M,es_transportation,27.54,0
184928,0,M,es_barsandrestaurants,9.83,0
459466,4,M,es_transportation,38.95,0
64303,3,F,es_transportation,47.9,0
510053,1,M,es_transportation,18.55,0
441005,1,F,es_transportation,31.29,0
34520,2,M,es_health,22.22,0
976,1,F,es_transportation,1.0997999999999999,0
548426,4,M,es_transportation,11.55,0
589518,4,M,es_transportation,41.76,0
497579,3,F,es_transportation,37.62,0
67540,2,F,es_transportation,32.32,0
169092,2,M,es_transportation,12.14,0
284028,2,M,es_transportation,20.79,0
97490,4,F,es_transportation,34.06,0
328195,5,F,es_transportation,17.65,0
483382,4,F,es_transportation,15.01,0
436110,3,M,es_transportation,20.15,0
54157,3,M,es_transportation,35.74,0
502827,3,M,es_transportation,13.29,0
144816,2,F,es_transportation,7.5,0
343804,4,M,es_transportation,40.11,0
378428,2,M,es_transportation,14.65,0
548801,2,F,es_transportation,11.44,0
277014,4,F,es_transportation,14.5,0
299486,4,M,es_transportation,15.89,0
250367,6,F,es_transportation,1.0997999999999999,0
323545,3,M,es_transportation,13.83,0
163105,4,F,es_transportation,23.0,0
21384,2,F,es_transportation,41.98,0
125061,1,F,es_transportation,5.2,0
117284,3,F,es_transportation,29.37,0
70471,2,M,es_transportation,40.26,0
347872,3,F,es_contents,44.65,0
263060,4,F,es_transportation,33.75,0
279126,5,M,es_transportation,17.18,0
504892,2,F,es_transportation,52.77,0
449167,6,M,es_transportation,24.66,0
486847,2,F,es_transportation,3.21,0
85441,3,F,es_food,33.52,0
494039,3,F,es_transportation,17.57,0
402610,2,M,es_transportation,16.15,0
224686,3,M,es_transportation,19.35,0
267796,4,M,es_transportation,17.54,0
197116,2,M,es_transportation,57.74,0
152769,5,F,es_transportation,32.68,0
298364,2,M,es_fashion,110.15,0
589314,2,F,es_transportation,20.31,0
16069,2,F,es_transportation,24.77,0
426800,2,F,es_transportation,50.5,0
238684,4,M,es_transportation,11.76,0
162146,1,M,es_transportation,4.6,0
232461,3,F,es_transportation,37.19,0
6950,3,M,es_transportation,59.48,0
36434,2,M,es_fashion,30.24,0
333474,4,M,es_transportation,30.64,0
402087,5,F,es_transportation,27.64,0
64599,3,F,es_wellnessandbeauty,63.98,0
105578,3,M,es_food,12.34,0
78256,1,M,es_transportation,33.36,0
337867,1,F,es_transportation,27.32,0
49383,3,F,es_home,133.3,0
126530,6,F,es_transportation,17.68,0
423532,3,M,es_transportation,34.58,0
266198,2,M,es_health,143.16,0
233900,4,F,es_transportation,17.65,0
300033,4,F,es_transportation,23.57,0
