,age,amount,fraud,M,es_barsandrestaurants,es_contents,es_fashion,es_food,es_health,es_home,es_hotelservices,es_hyper,es_leisure,es_otherservices,es_sportsandtoys,es_tech,es_transportation,es_travel
1853,3,17.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1854,4,21.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1855,2,23.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1856,2,24.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1857,5,18.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1858,3,21.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1859,2,44.32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,5,41.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1861,3,41.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1862,3,19.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1863,3,5.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1864,4,66.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1865,1,5.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1866,3,33.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1867,2,25.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1868,6,22.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1869,4,10.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1870,3,13.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1871,2,11.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1872,3,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1873,5,37.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1874,3,41.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1875,2,9.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1876,3,5.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1877,3,9.68,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1878,5,12.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1879,4,42.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1880,3,23.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1881,2,35.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1882,2,17.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1883,4,28.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1884,3,51.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1885,2,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1886,5,27.93,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1887,3,30.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1888,2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1889,2,38.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1890,2,32.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1891,4,3.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1892,3,42.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1893,1,40.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1894,3,29.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1895,5,17.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1896,3,61.41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1897,4,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1898,2,64.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1899,1,41.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1900,2,9.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1901,2,32.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1902,2,6.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1903,3,76.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1904,4,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1905,3,236.14739999999958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1906,2,4.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1907,3,34.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1908,5,30.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1909,2,14.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1910,3,29.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1911,2,21.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1912,3,33.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1913,2,9.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1914,5,24.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1915,2,14.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1916,4,30.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1917,3,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1918,1,29.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1919,3,58.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1920,4,18.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1921,3,14.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1922,4,6.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1923,2,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1924,2,28.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1925,3,14.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1926,3,8.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1927,5,15.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1928,4,4.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1929,3,31.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1930,4,13.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1931,2,31.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1932,2,20.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1933,1,17.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1934,2,11.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1935,2,44.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1936,4,53.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1937,3,17.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1938,2,32.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1939,3,104.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1940,0,34.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1941,1,6.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1942,1,35.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1943,2,11.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1944,5,42.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1945,6,39.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1946,4,104.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1947,2,26.27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1948,2,36.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1949,6,34.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1950,1,50.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1951,2,10.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1952,3,21.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1953,2,15.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1954,3,43.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1955,3,26.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1956,2,55.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1957,2,21.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1958,4,24.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1959,2,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1960,4,48.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1961,2,18.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1962,6,21.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1963,2,47.03,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1964,2,22.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965,2,2.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1966,6,25.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1967,5,59.85,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1968,3,90.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,5,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1970,2,46.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1971,2,15.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1972,2,18.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1973,3,44.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,3,26.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1975,2,28.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,1,32.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1977,2,101.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1978,3,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1979,2,20.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1980,3,57.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1981,3,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1982,2,60.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1983,1,14.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1984,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1985,3,40.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1986,4,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1987,3,20.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1988,1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1989,2,32.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1990,2,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1991,2,39.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1992,3,9.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1993,3,37.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1994,6,155.65,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1995,6,46.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1996,2,3.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1997,2,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1998,2,28.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,2,12.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,4,19.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2001,5,13.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2002,4,31.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2003,2,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2004,3,33.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2005,6,43.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2006,2,47.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2007,3,29.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008,3,47.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2009,3,26.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2010,2,13.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,15.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,2,21.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2013,4,46.69,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2014,3,33.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,6,17.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,3,84.51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,3,57.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2018,2,43.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,2,27.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,3,30.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2021,4,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2022,5,45.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2023,4,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,1,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2025,3,54.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2026,4,15.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2027,5,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2028,1,25.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2029,2,60.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2030,3,48.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2031,3,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2032,1,13.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2033,2,17.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2034,2,35.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2035,3,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2036,1,18.72,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2037,3,7.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2038,3,6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2039,6,14.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2040,1,32.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2041,3,75.04,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,3,13.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2043,2,7.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2044,2,23.81,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2045,2,32.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2046,1,11.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2047,2,28.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2048,2,27.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2049,4,4.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2050,4,13.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2051,2,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2052,5,9.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2053,2,3.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2054,3,7.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2055,3,46.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2056,6,40.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2057,4,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2058,3,46.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2059,2,60.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2060,1,60.37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2061,3,49.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2062,4,7.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2063,3,42.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2064,5,1.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2065,2,16.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2066,3,48.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2067,1,49.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2068,2,7.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2069,3,17.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2070,1,30.81,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2071,4,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2072,2,16.36,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2073,2,7.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2074,5,8.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2075,2,40.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2076,2,13.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2077,2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2078,2,39.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2079,3,45.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2080,5,2.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2081,4,32.32,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,5,33.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2083,4,2.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2084,3,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2085,1,4.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,4,68.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2087,5,46.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2088,2,21.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2089,2,38.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2090,6,30.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2091,2,32.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2092,4,22.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2093,2,36.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2094,5,62.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2095,4,28.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2096,2,57.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2097,3,23.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2098,1,38.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2099,3,57.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2100,6,5.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2101,3,25.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2102,3,29.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2103,2,34.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2104,4,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2105,3,19.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2106,2,61.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2107,1,56.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2108,2,58.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2109,2,29.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2110,2,16.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2111,2,49.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2112,4,35.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2113,3,61.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2114,2,22.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2115,2,20.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2116,1,10.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2117,2,131.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2118,5,71.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2119,3,22.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2120,4,27.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2121,2,12.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2122,4,40.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2123,3,24.85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2124,1,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2125,2,32.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2126,4,20.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2127,4,55.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2128,2,19.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2129,2,42.2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,2,8.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2131,4,45.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2132,5,50.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2133,2,26.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2134,2,129.49,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2135,2,17.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2136,6,3.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2137,3,31.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2138,6,41.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2139,3,35.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2140,3,43.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2141,5,38.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2142,3,54.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2143,3,53.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2144,2,15.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2145,4,12.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2146,2,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2147,3,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2148,1,1.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2149,4,23.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2150,3,39.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2151,4,31.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2152,3,26.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2153,3,67.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2154,2,40.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2155,4,14.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2156,5,16.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2157,3,14.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2158,6,20.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2159,4,25.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2160,2,8.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2161,2,1.0998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2162,4,5.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2163,3,39.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2164,4,11.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2165,6,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2166,3,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2167,4,17.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2168,6,4.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2169,3,11.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2170,3,25.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2171,2,47.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2172,3,21.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2173,2,41.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2174,6,12.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2175,2,20.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2176,3,56.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2177,3,41.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2178,2,29.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2179,2,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2180,1,4.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2181,3,69.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2182,5,10.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2183,1,18.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2184,5,44.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2185,2,6.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2186,4,22.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2187,2,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2188,3,49.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2189,3,32.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2190,3,12.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
